symbol,exchange,date,period,strike,out-of-the-money-pcent,call/put,iv,delta,moneyness,normalizediv,matyears
SPX,CBOE,7/7/15,180,2086.582,30,P,0.271461,-0.024631,0.7,0.271461,0.493150685
SPX,CBOE,7/7/15,180,4024.122,35,C,0.116883,0.00015,1.35,0.116883,0.493150685
SPX,CBOE,7/7/15,180,1937.54,35,P,0.293937,-0.014256,0.65,0.293937,0.493150685
SPX,CBOE,7/7/15,180,4173.164,40,C,0.116883,0.000025,1.4,0.116883,0.493150685
SPX,CBOE,7/7/15,180,1788.499,40,P,0.319149,-0.008395,0.6,0.319149,0.493150685
SPX,CBOE,7/7/15,180,4322.205,45,C,0.116883,0.000004,1.45,0.116883,0.493150685
SPX,CBOE,7/7/15,180,1639.457,45,P,0.347875,-0.005095,0.55,0.347875,0.493150685
SPX,CBOE,7/7/15,180,4471.247,50,C,0.116883,0,1.5,0.116883,0.493150685
SPX,CBOE,7/7/15,180,1490.416,50,P,0.381203,-0.003233,0.5,0.381203,0.493150685
SPX,CBOE,7/7/15,180,4620.288,55,C,0.116883,0,1.55,0.116883,0.493150685
SPX,CBOE,7/7/15,180,1341.374,55,P,0.417457,-0.00205,0.45,0.417457,0.493150685
SPX,CBOE,7/7/15,180,4769.33,60,C,0.116883,0,1.6,0.116883,0.493150685
SPX,CBOE,7/7/15,180,1192.332,60,P,0.454886,-0.00123,0.4,0.454886,0.493150685
SPX,CBOE,7/7/15,360,2981.279,0,C,0.145896,0.528877,1,0.072948,0.98630137
SPX,CBOE,7/7/15,360,2981.279,0,P,0.14211,-0.471871,1,0.071055,0.98630137
SPX,CBOE,7/7/15,360,3130.343,5,C,0.126715,0.372673,1.05,0.126715,0.98630137
SPX,CBOE,7/7/15,360,2832.215,5,P,0.161459,-0.344556,0.95,0.161459,0.98630137
SPX,CBOE,7/7/15,360,3279.407,10,C,0.111278,0.209782,1.1,0.111278,0.98630137
SPX,CBOE,7/7/15,360,2683.151,10,P,0.179345,-0.248064,0.9,0.179345,0.98630137
SPX,CBOE,7/7/15,360,3428.47,15,C,0.104772,0.098323,1.15,0.104772,0.98630137
SPX,CBOE,7/7/15,360,2534.087,15,P,0.196153,-0.175754,0.85,0.196153,0.98630137
SPX,CBOE,7/7/15,360,3577.535,20,C,0.105872,0.046339,1.2,0.105872,0.98630137
SPX,CBOE,7/7/15,360,2385.023,20,P,0.212336,-0.122292,0.8,0.212336,0.98630137
SPX,CBOE,7/7/15,360,3726.599,25,C,0.110513,0.02395,1.25,0.110513,0.98630137
SPX,CBOE,7/7/15,360,2235.959,25,P,0.228247,-0.083416,0.75,0.228247,0.98630137
SPX,CBOE,7/7/15,360,3875.662,30,C,0.11637,0.01347,1.3,0.11637,0.98630137
SPX,CBOE,7/7/15,360,2086.895,30,P,0.244104,-0.055638,0.7,0.244104,0.98630137
SPX,CBOE,7/7/15,360,4024.727,35,C,0.122962,0.008277,1.35,0.122962,0.98630137
SPX,CBOE,7/7/15,360,1937.831,35,P,0.260191,-0.036223,0.65,0.260191,0.98630137
SPX,CBOE,7/7/15,360,4173.79,40,C,0.126474,0.004448,1.4,0.126474,0.98630137
SPX,CBOE,7/7/15,360,1788.767,40,P,0.276363,-0.022836,0.6,0.276363,0.98630137
SPX,CBOE,7/7/15,360,4322.854,45,C,0.126554,0.001905,1.45,0.126554,0.98630137
SPX,CBOE,7/7/15,360,1639.703,45,P,0.294217,-0.014185,0.55,0.294217,0.98630137
SPX,CBOE,7/7/15,360,4471.918,50,C,0.126554,0.00078,1.5,0.126554,0.98630137
SPX,CBOE,7/7/15,360,1490.639,50,P,0.314114,-0.008705,0.5,0.314114,0.98630137
SPX,CBOE,7/7/15,360,4620.982,55,C,0.126554,0.000308,1.55,0.126554,0.98630137
SPX,CBOE,7/7/15,360,1341.575,55,P,0.336702,-0.005307,0.45,0.336702,0.98630137
SPX,CBOE,7/7/15,360,4770.046,60,C,0.126554,0.000118,1.6,0.126554,0.98630137
SPX,CBOE,7/7/15,360,1192.511,60,P,0.362625,-0.003221,0.4,0.362625,0.98630137
SPX,CBOE,7/7/15,720,2991.077,0,C,0.156875,0.543861,1,0.0784375,1.97260274
SPX,CBOE,7/7/15,720,2991.077,0,P,0.161307,-0.454905,1,0.0806535,1.97260274
SPX,CBOE,7/7/15,720,3140.63,5,C,0.146474,0.446581,1.05,0.146474,1.97260274
SPX,CBOE,7/7/15,720,2841.523,5,P,0.171933,-0.36951,0.95,0.171933,1.97260274
SPX,CBOE,7/7/15,720,3290.184,10,C,0.136978,0.344866,1.1,0.136978,1.97260274
SPX,CBOE,7/7/15,720,2691.969,10,P,0.182656,-0.294954,0.9,0.182656,1.97260274
SPX,CBOE,7/7/15,720,3439.738,15,C,0.129043,0.248086,1.15,0.129043,1.97260274
SPX,CBOE,7/7/15,720,2542.415,15,P,0.193359,-0.231406,0.85,0.193359,1.97260274
SPX,CBOE,7/7/15,720,3589.292,20,C,0.123142,0.166597,1.2,0.123142,1.97260274
SPX,CBOE,7/7/15,720,2392.861,20,P,0.203889,-0.178155,0.8,0.203889,1.97260274
SPX,CBOE,7/7/15,720,3738.846,25,C,0.12047,0.108561,1.25,0.12047,1.97260274
SPX,CBOE,7/7/15,720,2243.308,25,P,0.214383,-0.134366,0.75,0.214383,1.97260274
SPX,CBOE,7/7/15,720,3888.399,30,C,0.119832,0.070144,1.3,0.119832,1.97260274
SPX,CBOE,7/7/15,720,2093.754,30,P,0.224577,-0.098784,0.7,0.224577,1.97260274
SPX,CBOE,7/7/15,720,4037.954,35,C,0.120748,0.046014,1.35,0.120748,1.97260274
SPX,CBOE,7/7/15,720,1944.2,35,P,0.235039,-0.070778,0.65,0.235039,1.97260274
SPX,CBOE,7/7/15,720,4187.507,40,C,0.12257,0.030848,1.4,0.12257,1.97260274
SPX,CBOE,7/7/15,720,1794.646,40,P,0.245616,-0.049137,0.6,0.245616,1.97260274
SPX,CBOE,7/7/15,720,4337.062,45,C,0.124351,0.020668,1.45,0.124351,1.97260274
SPX,CBOE,7/7/15,720,1645.092,45,P,0.256933,-0.033096,0.55,0.256933,1.97260274
SPX,CBOE,7/7/15,720,4486.615,50,C,0.124351,0.012733,1.5,0.124351,1.97260274
SPX,CBOE,7/7/15,720,1495.538,50,P,0.268983,-0.021503,0.5,0.268983,1.97260274
SPX,CBOE,7/7/15,720,4636.168,55,C,0.124351,0.007718,1.55,0.124351,1.97260274
SPX,CBOE,7/7/15,720,1345.984,55,P,0.282573,-0.013537,0.45,0.282573,1.97260274
SPX,CBOE,7/7/15,720,4785.723,60,C,0.124351,0.00461,1.6,0.124351,1.97260274
SPX,CBOE,7/7/15,720,1196.431,60,P,0.297565,-0.008166,0.4,0.297565,1.97260274
SPX,CBOE,7/7/15,1080,2995.125,0,C,0.160506,0.554898,1,0.080253,2.95890411
SPX,CBOE,7/7/15,1080,2995.125,0,P,0.16739,-0.442763,1,0.083695,2.95890411
SPX,CBOE,7/7/15,1080,3144.881,5,C,0.152291,0.477963,1.05,0.152291,2.95890411
SPX,CBOE,7/7/15,1080,2845.369,5,P,0.17586,-0.374176,0.95,0.17586,2.95890411
SPX,CBOE,7/7/15,1080,3294.637,10,C,0.144608,0.3979,1.1,0.144608,2.95890411
SPX,CBOE,7/7/15,1080,2695.613,10,P,0.18467,-0.311887,0.9,0.18467,2.95890411
SPX,CBOE,7/7/15,1080,3444.394,15,C,0.137833,0.318844,1.15,0.137833,2.95890411
SPX,CBOE,7/7/15,1080,2545.856,15,P,0.193683,-0.256431,0.85,0.193683,2.95890411
SPX,CBOE,7/7/15,1080,3594.15,20,C,0.132122,0.24554,1.2,0.132122,2.95890411
SPX,CBOE,7/7/15,1080,2396.1,20,P,0.202583,-0.207656,0.8,0.202583,2.95890411
SPX,CBOE,7/7/15,1080,3743.906,25,C,0.128284,0.183824,1.25,0.128284,2.95890411
SPX,CBOE,7/7/15,1080,2246.344,25,P,0.211664,-0.16548,0.75,0.211664,2.95890411
SPX,CBOE,7/7/15,1080,3893.662,30,C,0.12619,0.135633,1.3,0.12619,2.95890411
SPX,CBOE,7/7/15,1080,2096.587,30,P,0.220591,-0.1293,0.7,0.220591,2.95890411
SPX,CBOE,7/7/15,1080,4043.419,35,C,0.125666,0.10023,1.35,0.125666,2.95890411
SPX,CBOE,7/7/15,1080,1946.831,35,P,0.229808,-0.098977,0.65,0.229808,2.95890411
SPX,CBOE,7/7/15,1080,4193.175,40,C,0.125754,0.073904,1.4,0.125754,2.95890411
SPX,CBOE,7/7/15,1080,1797.075,40,P,0.239091,-0.07385,0.6,0.239091,2.95890411
SPX,CBOE,7/7/15,1080,4342.931,45,C,0.126333,0.05467,1.45,0.126333,2.95890411
SPX,CBOE,7/7/15,1080,1647.319,45,P,0.248586,-0.053491,0.55,0.248586,2.95890411
SPX,CBOE,7/7/15,1080,4492.688,50,C,0.126333,0.039444,1.5,0.126333,2.95890411
SPX,CBOE,7/7/15,1080,1497.562,50,P,0.25945,-0.037844,0.5,0.25945,2.95890411
SPX,CBOE,7/7/15,1080,4642.444,55,C,0.126333,0.028192,1.55,0.126333,2.95890411
SPX,CBOE,7/7/15,1080,1347.806,55,P,0.271257,-0.02591,0.45,0.271257,2.95890411
SPX,CBOE,7/7/15,1080,4792.2,60,C,0.126333,0.01998,1.6,0.126333,2.95890411
SPX,CBOE,7/7/15,1080,1198.05,60,P,0.284497,-0.017128,0.4,0.284497,2.95890411
SPX,CBOE,7/4/15,30,2988.751,0,C,0.10898,0.506232,1,0.05449,0.082191781
SPX,CBOE,7/4/15,30,2988.751,0,P,0.104878,-0.494003,1,0.052439,0.082191781
SPX,CBOE,7/4/15,30,3138.188,5,C,0.091064,0.031742,1.05,0.091064,0.082191781
SPX,CBOE,7/4/15,30,2839.313,5,P,0.157402,-0.12318,0.95,0.157402,0.082191781
SPX,CBOE,7/4/15,30,3287.626,10,C,0.104463,0.000769,1.1,0.104463,0.082191781
SPX,CBOE,7/4/15,30,2689.876,10,P,0.21205,-0.038908,0.9,0.21205,0.082191781
SPX,CBOE,7/4/15,30,3437.063,15,C,0.104463,0.000002,1.15,0.104463,0.082191781
SPX,CBOE,7/4/15,30,2540.438,15,P,0.267837,-0.015585,0.85,0.267837,0.082191781
SPX,CBOE,7/4/15,30,3586.501,20,C,0.104463,0,1.2,0.104463,0.082191781
SPX,CBOE,7/4/15,30,2391.001,20,P,0.32334,-0.007073,0.8,0.32334,0.082191781
SPX,CBOE,7/4/15,30,3735.939,25,C,0.104463,0,1.25,0.104463,0.082191781
SPX,CBOE,7/4/15,30,2241.563,25,P,0.37905,-0.00345,0.75,0.37905,0.082191781
SPX,CBOE,7/4/15,30,3885.376,30,C,0.104463,0,1.3,0.104463,0.082191781
SPX,CBOE,7/4/15,30,2092.126,30,P,0.40039,-0.000776,0.7,0.40039,0.082191781
SPX,CBOE,7/4/15,30,4034.814,35,C,0.104463,0,1.35,0.104463,0.082191781
SPX,CBOE,7/4/15,30,1942.688,35,P,0.40039,-0.000069,0.65,0.40039,0.082191781
SPX,CBOE,7/4/15,30,4184.251,40,C,0.104463,0,1.4,0.104463,0.082191781
SPX,CBOE,7/4/15,30,1793.251,40,P,0.40039,-0.000003,0.6,0.40039,0.082191781
SPX,CBOE,7/4/15,30,4333.689,45,C,0.104463,0,1.45,0.104463,0.082191781
SPX,CBOE,7/4/15,30,1643.813,45,P,0.40039,0,0.55,0.40039,0.082191781
SPX,CBOE,7/4/15,30,4483.126,50,C,0.104463,0,1.5,0.104463,0.082191781
SPX,CBOE,7/4/15,30,1494.375,50,P,0.40039,0,0.5,0.40039,0.082191781
SPX,CBOE,7/4/15,30,4632.564,55,C,0.104463,0,1.55,0.104463,0.082191781
SPX,CBOE,7/4/15,30,1344.938,55,P,0.40039,0,0.45,0.40039,0.082191781
SPX,CBOE,7/4/15,30,4782.001,60,C,0.104463,0,1.6,0.104463,0.082191781
SPX,CBOE,7/4/15,30,1195.5,60,P,0.40039,0,0.4,0.40039,0.082191781
SPX,CBOE,7/4/15,60,2989.844,0,C,0.11428,0.509241,1,0.05714,0.164383562
SPX,CBOE,7/4/15,60,2989.844,0,P,0.114232,-0.490762,1,0.057116,0.164383562
SPX,CBOE,7/4/15,60,3139.336,5,C,0.089368,0.092017,1.05,0.089368,0.164383562
SPX,CBOE,7/4/15,60,2840.352,5,P,0.154011,-0.196922,0.95,0.154011,0.164383562
SPX,CBOE,7/4/15,60,3288.828,10,C,0.102452,0.011491,1.1,0.102452,0.164383562
SPX,CBOE,7/4/15,60,2690.86,10,P,0.192273,-0.082185,0.9,0.192273,0.164383562
SPX,CBOE,7/4/15,60,3438.321,15,C,0.107592,0.000731,1.15,0.107592,0.164383562
SPX,CBOE,7/4/15,60,2541.367,15,P,0.230681,-0.037178,0.85,0.230681,0.164383562
SPX,CBOE,7/4/15,60,3587.813,20,C,0.107592,0.000016,1.2,0.107592,0.164383562
SPX,CBOE,7/4/15,60,2391.875,20,P,0.270024,-0.018176,0.8,0.270024,0.164383562
SPX,CBOE,7/4/15,60,3737.305,25,C,0.107592,0,1.25,0.107592,0.164383562
SPX,CBOE,7/4/15,60,2242.383,25,P,0.310026,-0.009348,0.75,0.310026,0.164383562
SPX,CBOE,7/4/15,60,3886.797,30,C,0.107592,0,1.3,0.107592,0.164383562
SPX,CBOE,7/4/15,60,2092.891,30,P,0.350794,-0.004956,0.7,0.350794,0.164383562
SPX,CBOE,7/4/15,60,4036.29,35,C,0.107592,0,1.35,0.107592,0.164383562
SPX,CBOE,7/4/15,60,1943.399,35,P,0.392461,-0.002661,0.65,0.392461,0.164383562
SPX,CBOE,7/4/15,60,4185.782,40,C,0.107592,0,1.4,0.107592,0.164383562
SPX,CBOE,7/4/15,60,1793.906,40,P,0.430825,-0.001299,0.6,0.430825,0.164383562
SPX,CBOE,7/4/15,60,4335.274,45,C,0.107592,0,1.45,0.107592,0.164383562
SPX,CBOE,7/4/15,60,1644.414,45,P,0.430825,-0.000224,0.55,0.430825,0.164383562
SPX,CBOE,7/4/15,60,4484.766,50,C,0.107592,0,1.5,0.107592,0.164383562
SPX,CBOE,7/4/15,60,1494.922,50,P,0.430825,-0.000025,0.5,0.430825,0.164383562
SPX,CBOE,7/4/15,60,4634.258,55,C,0.107592,0,1.55,0.107592,0.164383562
SPX,CBOE,7/4/15,60,1345.43,55,P,0.430825,-0.000002,0.45,0.430825,0.164383562
SPX,CBOE,7/4/15,60,4783.75,60,C,0.107592,0,1.6,0.107592,0.164383562
SPX,CBOE,7/4/15,60,1195.938,60,P,0.430825,0,0.4,0.430825,0.164383562
SPX,CBOE,7/4/15,90,2989.554,0,C,0.121232,0.512006,1,0.060616,0.246575342
SPX,CBOE,7/4/15,90,2989.554,0,P,0.118448,-0.488269,1,0.059224,0.246575342
SPX,CBOE,7/4/15,90,3139.032,5,C,0.09362,0.152381,1.05,0.09362,0.246575342
SPX,CBOE,7/4/15,90,2840.077,5,P,0.153851,-0.238975,0.95,0.153851,0.246575342
SPX,CBOE,7/4/15,90,3288.51,10,C,0.096964,0.025266,1.1,0.096964,0.246575342
SPX,CBOE,7/4/15,90,2690.599,10,P,0.186184,-0.117841,0.9,0.186184,0.246575342
SPX,CBOE,7/4/15,90,3437.988,15,C,0.108955,0.005291,1.15,0.108955,0.246575342
SPX,CBOE,7/4/15,90,2541.121,15,P,0.217243,-0.059322,0.85,0.217243,0.246575342
SPX,CBOE,7/4/15,90,3587.466,20,C,0.110105,0.000471,1.2,0.110105,0.246575342
SPX,CBOE,7/4/15,90,2391.644,20,P,0.249033,-0.030999,0.8,0.249033,0.246575342
SPX,CBOE,7/4/15,90,3736.943,25,C,0.110105,0.000025,1.25,0.110105,0.246575342
SPX,CBOE,7/4/15,90,2242.166,25,P,0.282062,-0.016835,0.75,0.282062,0.246575342
SPX,CBOE,7/4/15,90,3886.421,30,C,0.110105,0.000001,1.3,0.110105,0.246575342
SPX,CBOE,7/4/15,90,2092.688,30,P,0.315674,-0.009292,0.7,0.315674,0.246575342
SPX,CBOE,7/4/15,90,4035.899,35,C,0.110105,0,1.35,0.110105,0.246575342
SPX,CBOE,7/4/15,90,1943.21,35,P,0.350236,-0.005175,0.65,0.350236,0.246575342
SPX,CBOE,7/4/15,90,4185.376,40,C,0.110105,0,1.4,0.110105,0.246575342
SPX,CBOE,7/4/15,90,1793.733,40,P,0.388853,-0.003053,0.6,0.388853,0.246575342
SPX,CBOE,7/4/15,90,4334.854,45,C,0.110105,0,1.45,0.110105,0.246575342
SPX,CBOE,7/4/15,90,1644.255,45,P,0.42835,-0.001767,0.55,0.42835,0.246575342
SPX,CBOE,7/4/15,90,4484.332,50,C,0.110105,0,1.5,0.110105,0.246575342
SPX,CBOE,7/4/15,90,1494.777,50,P,0.469102,-0.000994,0.5,0.469102,0.246575342
SPX,CBOE,7/4/15,90,4633.809,55,C,0.110105,0,1.55,0.110105,0.246575342
SPX,CBOE,7/4/15,90,1345.299,55,P,0.470622,-0.000205,0.45,0.470622,0.246575342
SPX,CBOE,7/4/15,90,4783.287,60,C,0.110105,0,1.6,0.110105,0.246575342
SPX,CBOE,7/4/15,90,1195.822,60,P,0.470622,-0.000027,0.4,0.470622,0.246575342
SPX,CBOE,7/4/15,120,2990.469,0,C,0.128605,0.514706,1,0.0643025,0.328767123
SPX,CBOE,7/4/15,120,2990.469,0,P,0.124328,-0.485783,1,0.062164,0.328767123
SPX,CBOE,7/4/15,120,3139.992,5,C,0.100456,0.206606,1.05,0.100456,0.328767123
SPX,CBOE,7/4/15,120,2840.945,5,P,0.156431,-0.268713,0.95,0.156431,0.328767123
SPX,CBOE,7/4/15,120,3289.515,10,C,0.097404,0.046613,1.1,0.097404,0.328767123
SPX,CBOE,7/4/15,120,2691.422,10,P,0.185034,-0.147752,0.9,0.185034,0.328767123
SPX,CBOE,7/4/15,120,3439.039,15,C,0.10768,0.012782,1.15,0.10768,0.328767123
SPX,CBOE,7/4/15,120,2541.898,15,P,0.21214,-0.08122,0.85,0.21214,0.328767123
SPX,CBOE,7/4/15,120,3588.562,20,C,0.112495,0.0026,1.2,0.112495,0.328767123
SPX,CBOE,7/4/15,120,2392.375,20,P,0.239302,-0.045049,0.8,0.239302,0.328767123
SPX,CBOE,7/4/15,120,3738.086,25,C,0.112495,0.000305,1.25,0.112495,0.328767123
SPX,CBOE,7/4/15,120,2242.851,25,P,0.266366,-0.024999,0.75,0.266366,0.328767123
SPX,CBOE,7/4/15,120,3887.609,30,C,0.112495,0.000027,1.3,0.112495,0.328767123
SPX,CBOE,7/4/15,120,2093.328,30,P,0.294354,-0.013986,0.7,0.294354,0.328767123
SPX,CBOE,7/4/15,120,4037.133,35,C,0.112495,0.000002,1.35,0.112495,0.328767123
SPX,CBOE,7/4/15,120,1943.804,35,P,0.324837,-0.008065,0.65,0.324837,0.328767123
SPX,CBOE,7/4/15,120,4186.656,40,C,0.112495,0,1.4,0.112495,0.328767123
SPX,CBOE,7/4/15,120,1794.281,40,P,0.357405,-0.004727,0.6,0.357405,0.328767123
SPX,CBOE,7/4/15,120,4336.18,45,C,0.112495,0,1.45,0.112495,0.328767123
SPX,CBOE,7/4/15,120,1644.758,45,P,0.392963,-0.002838,0.55,0.392963,0.328767123
SPX,CBOE,7/4/15,120,4485.703,50,C,0.112495,0,1.5,0.112495,0.328767123
SPX,CBOE,7/4/15,120,1495.234,50,P,0.429582,-0.001656,0.5,0.429582,0.328767123
SPX,CBOE,7/4/15,120,4635.226,55,C,0.112495,0,1.55,0.112495,0.328767123
SPX,CBOE,7/4/15,120,1345.711,55,P,0.433191,-0.00042,0.45,0.433191,0.328767123
SPX,CBOE,7/4/15,120,4784.75,60,C,0.112495,0,1.6,0.112495,0.328767123
SPX,CBOE,7/4/15,120,1196.187,60,P,0.433191,-0.000069,0.4,0.433191,0.328767123
SPX,CBOE,7/4/15,150,2991.555,0,C,0.128102,0.516376,1,0.064051,0.410958904
SPX,CBOE,7/4/15,150,2991.555,0,P,0.127333,-0.483722,1,0.0636665,0.410958904
SPX,CBOE,7/4/15,150,3141.133,5,C,0.102024,0.237835,1.05,0.102024,0.410958904
SPX,CBOE,7/4/15,150,2841.977,5,P,0.156308,-0.28706,0.95,0.156308,0.410958904
SPX,CBOE,7/4/15,150,3290.71,10,C,0.095967,0.064446,1.1,0.095967,0.410958904
SPX,CBOE,7/4/15,150,2692.399,10,P,0.182494,-0.168756,0.9,0.182494,0.410958904
SPX,CBOE,7/4/15,150,3440.288,15,C,0.103836,0.019399,1.15,0.103836,0.410958904
SPX,CBOE,7/4/15,150,2542.822,15,P,0.206832,-0.098178,0.85,0.206832,0.410958904
SPX,CBOE,7/4/15,150,3589.866,20,C,0.115159,0.007492,1.2,0.115159,0.410958904
SPX,CBOE,7/4/15,150,2393.244,20,P,0.231268,-0.05714,0.8,0.231268,0.410958904
SPX,CBOE,7/4/15,150,3739.444,25,C,0.115967,0.001516,1.25,0.115967,0.410958904
SPX,CBOE,7/4/15,150,2243.666,25,P,0.255473,-0.032997,0.75,0.255473,0.410958904
SPX,CBOE,7/4/15,150,3889.021,30,C,0.115967,0.00024,1.3,0.115967,0.410958904
SPX,CBOE,7/4/15,150,2094.088,30,P,0.280035,-0.01892,0.7,0.280035,0.410958904
SPX,CBOE,7/4/15,150,4038.599,35,C,0.115967,0.000032,1.35,0.115967,0.410958904
SPX,CBOE,7/4/15,150,1944.511,35,P,0.305468,-0.010788,0.65,0.305468,0.410958904
SPX,CBOE,7/4/15,150,4188.177,40,C,0.115967,0.000004,1.4,0.115967,0.410958904
SPX,CBOE,7/4/15,150,1794.933,40,P,0.335271,-0.006492,0.6,0.335271,0.410958904
SPX,CBOE,7/4/15,150,4337.755,45,C,0.115967,0,1.45,0.115967,0.410958904
SPX,CBOE,7/4/15,150,1645.355,45,P,0.367674,-0.003974,0.55,0.367674,0.410958904
SPX,CBOE,7/4/15,150,4487.333,50,C,0.115967,0,1.5,0.115967,0.410958904
SPX,CBOE,7/4/15,150,1495.777,50,P,0.399278,-0.002284,0.5,0.399278,0.410958904
SPX,CBOE,7/4/15,150,4636.91,55,C,0.115967,0,1.55,0.115967,0.410958904
SPX,CBOE,7/4/15,150,1346.2,55,P,0.427713,-0.001147,0.45,0.427713,0.410958904
SPX,CBOE,7/4/15,150,4786.488,60,C,0.115967,0,1.6,0.115967,0.410958904
SPX,CBOE,7/4/15,150,1196.622,60,P,0.434065,-0.0003,0.4,0.434065,0.410958904
SPX,CBOE,7/4/15,180,2992.771,0,C,0.129697,0.518161,1,0.0648485,0.493150685
SPX,CBOE,7/4/15,180,2992.771,0,P,0.128413,-0.482018,1,0.0642065,0.493150685
SPX,CBOE,7/4/15,180,3142.41,5,C,0.104969,0.265977,1.05,0.104969,0.493150685
SPX,CBOE,7/4/15,180,2843.133,5,P,0.155294,-0.299836,0.95,0.155294,0.493150685
SPX,CBOE,7/4/15,180,3292.048,10,C,0.095525,0.082683,1.1,0.095525,0.493150685
SPX,CBOE,7/4/15,180,2693.494,10,P,0.179717,-0.18461,0.9,0.179717,0.493150685
SPX,CBOE,7/4/15,180,3441.687,15,C,0.101185,0.026718,1.15,0.101185,0.493150685
SPX,CBOE,7/4/15,180,2543.856,15,P,0.202448,-0.112331,0.85,0.202448,0.493150685
SPX,CBOE,7/4/15,180,3591.326,20,C,0.110566,0.010462,1.2,0.110566,0.493150685
SPX,CBOE,7/4/15,180,2394.217,20,P,0.224768,-0.067767,0.8,0.224768,0.493150685
SPX,CBOE,7/4/15,180,3740.964,25,C,0.111544,0.002481,1.25,0.111544,0.493150685
SPX,CBOE,7/4/15,180,2244.578,25,P,0.247027,-0.040484,0.75,0.247027,0.493150685
SPX,CBOE,7/4/15,180,3890.603,30,C,0.111544,0.000466,1.3,0.111544,0.493150685
SPX,CBOE,7/4/15,180,2094.94,30,P,0.26936,-0.023842,0.7,0.26936,0.493150685
SPX,CBOE,7/4/15,180,4040.241,35,C,0.111544,0.000075,1.35,0.111544,0.493150685
SPX,CBOE,7/4/15,180,1945.301,35,P,0.292629,-0.013938,0.65,0.292629,0.493150685
SPX,CBOE,7/4/15,180,4189.88,40,C,0.111544,0.00001,1.4,0.111544,0.493150685
SPX,CBOE,7/4/15,180,1795.663,40,P,0.318754,-0.008333,0.6,0.318754,0.493150685
SPX,CBOE,7/4/15,180,4339.519,45,C,0.111544,0.000001,1.45,0.111544,0.493150685
SPX,CBOE,7/4/15,180,1646.024,45,P,0.34774,-0.005081,0.55,0.34774,0.493150685
SPX,CBOE,7/4/15,180,4489.157,50,C,0.111544,0,1.5,0.111544,0.493150685
SPX,CBOE,7/4/15,180,1496.386,50,P,0.381469,-0.00325,0.5,0.381469,0.493150685
SPX,CBOE,7/4/15,180,4638.795,55,C,0.111544,0,1.55,0.111544,0.493150685
SPX,CBOE,7/4/15,180,1346.747,55,P,0.416239,-0.002001,0.45,0.416239,0.493150685
SPX,CBOE,7/4/15,180,4788.434,60,C,0.111544,0,1.6,0.111544,0.493150685
SPX,CBOE,7/4/15,180,1197.108,60,P,0.454005,-0.001209,0.4,0.454005,0.493150685
SPX,CBOE,7/4/15,360,2992.084,0,C,0.143389,0.528381,1,0.0716945,0.98630137
SPX,CBOE,7/4/15,360,2992.084,0,P,0.138964,-0.472493,1,0.069482,0.98630137
SPX,CBOE,7/4/15,360,3141.688,5,C,0.123863,0.368765,1.05,0.123863,0.98630137
SPX,CBOE,7/4/15,360,2842.48,5,P,0.158483,-0.34289,0.95,0.158483,0.98630137
SPX,CBOE,7/4/15,360,3291.293,10,C,0.108471,0.203018,1.1,0.108471,0.98630137
SPX,CBOE,7/4/15,360,2692.876,10,P,0.176525,-0.245523,0.9,0.176525,0.98630137
SPX,CBOE,7/4/15,360,3440.897,15,C,0.102601,0.093306,1.15,0.102601,0.98630137
SPX,CBOE,7/4/15,360,2543.272,15,P,0.193501,-0.173152,0.85,0.193501,0.98630137
SPX,CBOE,7/4/15,360,3590.501,20,C,0.103882,0.043114,1.2,0.103882,0.98630137
SPX,CBOE,7/4/15,360,2393.668,20,P,0.209786,-0.119957,0.8,0.209786,0.98630137
SPX,CBOE,7/4/15,360,3740.105,25,C,0.108806,0.022162,1.25,0.108806,0.98630137
SPX,CBOE,7/4/15,360,2244.063,25,P,0.2259,-0.081587,0.75,0.2259,0.98630137
SPX,CBOE,7/4/15,360,3889.71,30,C,0.114518,0.012224,1.3,0.114518,0.98630137
SPX,CBOE,7/4/15,360,2094.459,30,P,0.24218,-0.054443,0.7,0.24218,0.98630137
SPX,CBOE,7/4/15,360,4039.314,35,C,0.11563,0.005295,1.35,0.11563,0.98630137
SPX,CBOE,7/4/15,360,1944.855,35,P,0.258538,-0.035448,0.65,0.258538,0.98630137
SPX,CBOE,7/4/15,360,4188.918,40,C,0.115896,0.00208,1.4,0.115896,0.98630137
SPX,CBOE,7/4/15,360,1795.251,40,P,0.275497,-0.022544,0.6,0.275497,0.98630137
SPX,CBOE,7/4/15,360,4338.522,45,C,0.115896,0.00076,1.45,0.115896,0.98630137
SPX,CBOE,7/4/15,360,1645.646,45,P,0.294238,-0.01419,0.55,0.294238,0.98630137
SPX,CBOE,7/4/15,360,4488.127,50,C,0.115896,0.000265,1.5,0.115896,0.98630137
SPX,CBOE,7/4/15,360,1496.042,50,P,0.315354,-0.008899,0.5,0.315354,0.98630137
SPX,CBOE,7/4/15,360,4637.731,55,C,0.115896,0.000088,1.55,0.115896,0.98630137
SPX,CBOE,7/4/15,360,1346.438,55,P,0.339712,-0.005614,0.45,0.339712,0.98630137
SPX,CBOE,7/4/15,360,4787.335,60,C,0.115896,0.000028,1.6,0.115896,0.98630137
SPX,CBOE,7/4/15,360,1196.834,60,P,0.368096,-0.00358,0.4,0.368096,0.98630137
